,Filename,ImgDim,Bndbox,ClassStr,label
2037,maksssksksss49,"[400, 225]","[20, 54, 41, 72]",with_mask,1
2038,maksssksksss49,"[400, 225]","[123, 68, 141, 87]",with_mask,1
2039,maksssksksss49,"[400, 225]","[157, 45, 173, 63]",with_mask,1
2040,maksssksksss49,"[400, 225]","[95, 211, 113, 225]",without_mask,2
2041,maksssksksss49,"[400, 225]","[225, 181, 240, 200]",without_mask,2
2042,maksssksksss490,"[301, 400]","[85, 149, 212, 280]",with_mask,1
2043,maksssksksss491,"[301, 400]","[125, 132, 220, 264]",with_mask,1
2044,maksssksksss492,"[301, 400]","[60, 154, 161, 278]",with_mask,1
2045,maksssksksss493,"[301, 400]","[62, 165, 182, 315]",with_mask,1
2046,maksssksksss494,"[267, 400]","[91, 80, 163, 158]",with_mask,1
2047,maksssksksss495,"[400, 225]","[1, 47, 26, 97]",without_mask,2
2048,maksssksksss495,"[400, 225]","[77, 24, 134, 98]",mask_weared_incorrect,0
2049,maksssksksss495,"[400, 225]","[99, 174, 168, 224]",with_mask,1
2050,maksssksksss495,"[400, 225]","[170, 64, 224, 125]",without_mask,2
2051,maksssksksss495,"[400, 225]","[224, 70, 267, 121]",with_mask,1
2052,maksssksksss495,"[400, 225]","[274, 61, 330, 122]",without_mask,2
2053,maksssksksss495,"[400, 225]","[291, 189, 356, 224]",with_mask,1
2054,maksssksksss495,"[400, 225]","[329, 117, 388, 181]",with_mask,1
2055,maksssksksss495,"[400, 225]","[351, 53, 389, 92]",without_mask,2
2056,maksssksksss496,"[267, 400]","[85, 97, 184, 207]",mask_weared_incorrect,0
2057,maksssksksss497,"[301, 400]","[111, 226, 194, 331]",with_mask,1
2058,maksssksksss498,"[400, 272]","[92, 46, 112, 67]",with_mask,1
2059,maksssksksss498,"[400, 272]","[151, 59, 163, 72]",with_mask,1
2060,maksssksksss498,"[400, 272]","[166, 53, 179, 67]",without_mask,2
2061,maksssksksss498,"[400, 272]","[175, 76, 188, 86]",without_mask,2
2062,maksssksksss498,"[400, 272]","[194, 57, 207, 74]",mask_weared_incorrect,0
2063,maksssksksss498,"[400, 272]","[239, 53, 248, 64]",with_mask,1
2064,maksssksksss498,"[400, 272]","[251, 72, 264, 89]",with_mask,1
2065,maksssksksss498,"[400, 272]","[292, 69, 306, 89]",with_mask,1
2066,maksssksksss498,"[400, 272]","[321, 56, 340, 77]",without_mask,2
2067,maksssksksss498,"[400, 272]","[355, 67, 375, 90]",with_mask,1
2068,maksssksksss498,"[400, 272]","[130, 76, 141, 85]",without_mask,2
2069,maksssksksss499,"[400, 226]","[101, 24, 132, 62]",without_mask,2
2070,maksssksksss499,"[400, 226]","[222, 44, 253, 77]",with_mask,1
2071,maksssksksss5,"[400, 266]","[118, 54, 161, 96]",with_mask,1
2072,maksssksksss5,"[400, 266]","[364, 30, 401, 66]",without_mask,2
2073,maksssksksss5,"[400, 266]","[192, 106, 229, 144]",without_mask,2
2074,maksssksksss5,"[400, 266]","[249, 95, 291, 139]",with_mask,1
2075,maksssksksss50,"[400, 292]","[206, 83, 238, 114]",with_mask,1
2076,maksssksksss50,"[400, 292]","[226, 51, 262, 82]",with_mask,1
2077,maksssksksss500,"[301, 400]","[113, 230, 216, 368]",with_mask,1
2078,maksssksksss501,"[400, 255]","[1, 41, 43, 125]",with_mask,1
2079,maksssksksss501,"[400, 255]","[48, 39, 118, 124]",with_mask,1
2080,maksssksksss501,"[400, 255]","[162, 47, 221, 123]",with_mask,1
2081,maksssksksss501,"[400, 255]","[242, 30, 298, 105]",with_mask,1
2082,maksssksksss501,"[400, 255]","[301, 51, 351, 118]",with_mask,1
2083,maksssksksss501,"[400, 255]","[357, 65, 401, 132]",with_mask,1
2084,maksssksksss502,"[400, 225]","[55, 72, 115, 136]",without_mask,2
2085,maksssksksss502,"[400, 225]","[112, 85, 155, 136]",with_mask,1
2086,maksssksksss502,"[400, 225]","[181, 56, 243, 126]",without_mask,2
2087,maksssksksss502,"[400, 225]","[347, 107, 398, 167]",with_mask,1
2088,maksssksksss503,"[400, 289]","[196, 141, 240, 182]",with_mask,1
2089,maksssksksss503,"[400, 289]","[245, 68, 294, 122]",with_mask,1
2090,maksssksksss504,"[301, 400]","[31, 170, 135, 296]",with_mask,1
2091,maksssksksss505,"[267, 400]","[60, 107, 170, 218]",with_mask,1
2092,maksssksksss506,"[500, 500]","[79, 79, 272, 269]",with_mask,1
2093,maksssksksss507,"[400, 200]","[131, 55, 250, 175]",with_mask,1
2094,maksssksksss508,"[400, 240]","[69, 96, 146, 173]",with_mask,1
2095,maksssksksss508,"[400, 240]","[196, 38, 254, 103]",with_mask,1
2096,maksssksksss508,"[400, 240]","[253, 90, 319, 164]",with_mask,1
2097,maksssksksss508,"[400, 240]","[326, 77, 363, 121]",with_mask,1
2098,maksssksksss509,"[400, 225]","[151, 1, 242, 57]",with_mask,1
2099,maksssksksss51,"[301, 400]","[114, 159, 213, 286]",without_mask,2
2100,maksssksksss510,"[400, 267]","[27, 32, 93, 101]",with_mask,1
2101,maksssksksss510,"[400, 267]","[165, 86, 189, 111]",with_mask,1
2102,maksssksksss510,"[400, 267]","[231, 89, 259, 127]",with_mask,1
2103,maksssksksss510,"[400, 267]","[288, 90, 329, 123]",with_mask,1
2104,maksssksksss511,"[400, 294]","[152, 100, 241, 182]",with_mask,1
2105,maksssksksss512,"[400, 280]","[19, 46, 40, 69]",with_mask,1
2106,maksssksksss512,"[400, 280]","[82, 40, 99, 61]",with_mask,1
2107,maksssksksss512,"[400, 280]","[98, 26, 132, 64]",with_mask,1
2108,maksssksksss512,"[400, 280]","[172, 41, 198, 70]",with_mask,1
2109,maksssksksss512,"[400, 280]","[261, 56, 280, 74]",with_mask,1
2110,maksssksksss512,"[400, 280]","[285, 47, 316, 81]",with_mask,1
2111,maksssksksss512,"[400, 280]","[384, 38, 400, 64]",with_mask,1
2112,maksssksksss513,"[267, 400]","[75, 45, 106, 83]",with_mask,1
2113,maksssksksss513,"[267, 400]","[112, 39, 140, 68]",with_mask,1
2114,maksssksksss513,"[267, 400]","[184, 49, 213, 80]",with_mask,1
2115,maksssksksss514,"[400, 267]","[28, 78, 43, 99]",with_mask,1
2116,maksssksksss514,"[400, 267]","[160, 66, 176, 83]",with_mask,1
2117,maksssksksss514,"[400, 267]","[174, 33, 186, 52]",with_mask,1
2118,maksssksksss514,"[400, 267]","[202, 40, 216, 59]",with_mask,1
2119,maksssksksss514,"[400, 267]","[237, 41, 248, 58]",without_mask,2
2120,maksssksksss514,"[400, 267]","[249, 44, 266, 66]",mask_weared_incorrect,0
2121,maksssksksss514,"[400, 267]","[298, 38, 311, 54]",with_mask,1
2122,maksssksksss514,"[400, 267]","[333, 51, 346, 70]",with_mask,1
2123,maksssksksss514,"[400, 267]","[375, 47, 386, 63]",with_mask,1
2124,maksssksksss514,"[400, 267]","[386, 44, 400, 64]",mask_weared_incorrect,0
2125,maksssksksss515,"[301, 400]","[57, 198, 164, 330]",with_mask,1
2126,maksssksksss516,"[400, 225]","[89, 81, 111, 111]",with_mask,1
2127,maksssksksss516,"[400, 225]","[128, 62, 158, 92]",with_mask,1
2128,maksssksksss516,"[400, 225]","[158, 58, 178, 82]",with_mask,1
2129,maksssksksss516,"[400, 225]","[192, 50, 221, 83]",with_mask,1
2130,maksssksksss516,"[400, 225]","[254, 78, 284, 108]",with_mask,1
2131,maksssksksss516,"[400, 225]","[327, 61, 346, 81]",with_mask,1
2132,maksssksksss516,"[400, 225]","[35, 64, 51, 80]",with_mask,1
2133,maksssksksss517,"[400, 267]","[62, 135, 92, 158]",with_mask,1
2134,maksssksksss517,"[400, 267]","[236, 97, 257, 123]",with_mask,1
2135,maksssksksss517,"[400, 267]","[339, 89, 352, 102]",with_mask,1
2136,maksssksksss517,"[400, 267]","[187, 79, 201, 100]",with_mask,1
2137,maksssksksss518,"[400, 225]","[3, 112, 12, 122]",with_mask,1
2138,maksssksksss518,"[400, 225]","[27, 178, 35, 186]",with_mask,1
2139,maksssksksss518,"[400, 225]","[25, 107, 35, 117]",with_mask,1
2140,maksssksksss518,"[400, 225]","[51, 108, 61, 120]",with_mask,1
2141,maksssksksss518,"[400, 225]","[43, 137, 53, 148]",without_mask,2
2142,maksssksksss518,"[400, 225]","[63, 156, 71, 166]",without_mask,2
2143,maksssksksss518,"[400, 225]","[49, 80, 59, 90]",with_mask,1
2144,maksssksksss518,"[400, 225]","[72, 82, 77, 92]",with_mask,1
2145,maksssksksss518,"[400, 225]","[55, 57, 64, 66]",without_mask,2
2146,maksssksksss518,"[400, 225]","[34, 31, 41, 40]",with_mask,1
2147,maksssksksss518,"[400, 225]","[104, 149, 116, 162]",with_mask,1
2148,maksssksksss518,"[400, 225]","[130, 196, 143, 209]",with_mask,1
2149,maksssksksss518,"[400, 225]","[117, 135, 127, 147]",with_mask,1
2150,maksssksksss518,"[400, 225]","[116, 105, 124, 114]",without_mask,2
2151,maksssksksss518,"[400, 225]","[107, 89, 115, 99]",with_mask,1
2152,maksssksksss518,"[400, 225]","[146, 106, 154, 116]",with_mask,1
2153,maksssksksss518,"[400, 225]","[152, 152, 164, 164]",with_mask,1
2154,maksssksksss518,"[400, 225]","[167, 177, 178, 191]",with_mask,1
2155,maksssksksss518,"[400, 225]","[154, 174, 166, 188]",with_mask,1
2156,maksssksksss518,"[400, 225]","[190, 202, 197, 212]",with_mask,1
2157,maksssksksss518,"[400, 225]","[192, 142, 203, 155]",with_mask,1
2158,maksssksksss518,"[400, 225]","[184, 133, 197, 141]",with_mask,1
2159,maksssksksss518,"[400, 225]","[176, 98, 187, 108]",with_mask,1
2160,maksssksksss518,"[400, 225]","[139, 80, 150, 90]",with_mask,1
2161,maksssksksss518,"[400, 225]","[89, 56, 98, 63]",with_mask,1
2162,maksssksksss518,"[400, 225]","[85, 46, 93, 55]",without_mask,2
2163,maksssksksss518,"[400, 225]","[107, 57, 117, 67]",without_mask,2
2164,maksssksksss518,"[400, 225]","[122, 52, 130, 60]",without_mask,2
2165,maksssksksss518,"[400, 225]","[149, 58, 158, 67]",with_mask,1
2166,maksssksksss518,"[400, 225]","[140, 43, 150, 52]",with_mask,1
2167,maksssksksss518,"[400, 225]","[108, 15, 115, 23]",with_mask,1
2168,maksssksksss518,"[400, 225]","[123, 8, 129, 16]",with_mask,1
2169,maksssksksss518,"[400, 225]","[133, 34, 140, 42]",with_mask,1
2170,maksssksksss518,"[400, 225]","[163, 33, 171, 40]",with_mask,1
2171,maksssksksss518,"[400, 225]","[99, 43, 106, 51]",with_mask,1
2172,maksssksksss518,"[400, 225]","[171, 81, 181, 90]",with_mask,1
2173,maksssksksss518,"[400, 225]","[186, 67, 195, 78]",with_mask,1
2174,maksssksksss518,"[400, 225]","[199, 78, 208, 88]",with_mask,1
2175,maksssksksss518,"[400, 225]","[204, 105, 212, 114]",with_mask,1
2176,maksssksksss518,"[400, 225]","[247, 192, 260, 205]",with_mask,1
2177,maksssksksss518,"[400, 225]","[264, 212, 278, 225]",with_mask,1
2178,maksssksksss518,"[400, 225]","[245, 125, 255, 134]",with_mask,1
2179,maksssksksss518,"[400, 225]","[248, 88, 258, 96]",with_mask,1
2180,maksssksksss518,"[400, 225]","[221, 82, 230, 92]",with_mask,1
2181,maksssksksss518,"[400, 225]","[229, 75, 237, 83]",with_mask,1
2182,maksssksksss518,"[400, 225]","[232, 60, 239, 68]",with_mask,1
2183,maksssksksss518,"[400, 225]","[209, 43, 217, 51]",with_mask,1
2184,maksssksksss518,"[400, 225]","[130, 1, 136, 8]",with_mask,1
2185,maksssksksss518,"[400, 225]","[166, 8, 171, 15]",without_mask,2
2186,maksssksksss518,"[400, 225]","[177, 4, 185, 12]",with_mask,1
2187,maksssksksss518,"[400, 225]","[205, 14, 212, 22]",with_mask,1
2188,maksssksksss518,"[400, 225]","[223, 4, 229, 11]",with_mask,1
2189,maksssksksss518,"[400, 225]","[258, 28, 265, 36]",with_mask,1
2190,maksssksksss518,"[400, 225]","[267, 23, 274, 29]",without_mask,2
2191,maksssksksss518,"[400, 225]","[262, 61, 270, 68]",with_mask,1
2192,maksssksksss518,"[400, 225]","[277, 85, 285, 94]",with_mask,1
2193,maksssksksss518,"[400, 225]","[287, 133, 299, 145]",with_mask,1
2194,maksssksksss518,"[400, 225]","[287, 96, 296, 106]",with_mask,1
2195,maksssksksss518,"[400, 225]","[296, 107, 306, 117]",with_mask,1
2196,maksssksksss518,"[400, 225]","[302, 90, 311, 100]",with_mask,1
2197,maksssksksss518,"[400, 225]","[300, 128, 309, 138]",with_mask,1
2198,maksssksksss518,"[400, 225]","[281, 14, 287, 21]",with_mask,1
2199,maksssksksss518,"[400, 225]","[265, 1, 272, 8]",with_mask,1
2200,maksssksksss518,"[400, 225]","[292, 1, 297, 8]",with_mask,1
2201,maksssksksss518,"[400, 225]","[306, 5, 311, 12]",with_mask,1
2202,maksssksksss518,"[400, 225]","[306, 15, 312, 22]",without_mask,2
2203,maksssksksss518,"[400, 225]","[295, 33, 301, 40]",without_mask,2
2204,maksssksksss518,"[400, 225]","[321, 43, 329, 52]",with_mask,1
2205,maksssksksss518,"[400, 225]","[343, 23, 350, 30]",with_mask,1
2206,maksssksksss518,"[400, 225]","[348, 1, 354, 7]",without_mask,2
2207,maksssksksss518,"[400, 225]","[361, 22, 368, 29]",with_mask,1
2208,maksssksksss518,"[400, 225]","[355, 38, 363, 46]",with_mask,1
2209,maksssksksss518,"[400, 225]","[352, 55, 361, 64]",with_mask,1
2210,maksssksksss518,"[400, 225]","[340, 62, 347, 71]",with_mask,1
2211,maksssksksss518,"[400, 225]","[361, 66, 369, 75]",with_mask,1
2212,maksssksksss518,"[400, 225]","[379, 54, 384, 60]",with_mask,1
2213,maksssksksss518,"[400, 225]","[365, 81, 375, 91]",with_mask,1
2214,maksssksksss518,"[400, 225]","[378, 99, 388, 108]",with_mask,1
2215,maksssksksss518,"[400, 225]","[384, 65, 392, 75]",with_mask,1
2216,maksssksksss518,"[400, 225]","[341, 15, 347, 21]",with_mask,1
2217,maksssksksss518,"[400, 225]","[392, 147, 400, 159]",with_mask,1
2218,maksssksksss518,"[400, 225]","[391, 127, 400, 138]",with_mask,1
2219,maksssksksss518,"[400, 225]","[372, 112, 381, 120]",with_mask,1
2220,maksssksksss519,"[400, 267]","[133, 82, 157, 109]",with_mask,1
2221,maksssksksss519,"[400, 267]","[217, 76, 243, 103]",with_mask,1
2222,maksssksksss519,"[400, 267]","[322, 62, 341, 83]",with_mask,1
2223,maksssksksss52,"[400, 225]","[37, 166, 84, 214]",without_mask,2
2224,maksssksksss52,"[400, 225]","[6, 117, 47, 149]",without_mask,2
2225,maksssksksss52,"[400, 225]","[2, 77, 35, 99]",with_mask,1
2226,maksssksksss52,"[400, 225]","[39, 65, 75, 103]",with_mask,1
2227,maksssksksss52,"[400, 225]","[76, 69, 92, 88]",with_mask,1
2228,maksssksksss52,"[400, 225]","[92, 74, 129, 113]",without_mask,2
2229,maksssksksss52,"[400, 225]","[116, 132, 161, 175]",with_mask,1
2230,maksssksksss52,"[400, 225]","[161, 130, 195, 163]",with_mask,1
2231,maksssksksss52,"[400, 225]","[209, 119, 262, 170]",with_mask,1
2232,maksssksksss52,"[400, 225]","[191, 84, 208, 117]",with_mask,1
2233,maksssksksss52,"[400, 225]","[131, 67, 157, 97]",without_mask,2
2234,maksssksksss52,"[400, 225]","[168, 57, 196, 85]",mask_weared_incorrect,0
2235,maksssksksss52,"[400, 225]","[221, 51, 246, 77]",without_mask,2
2236,maksssksksss52,"[400, 225]","[74, 31, 96, 53]",without_mask,2
2237,maksssksksss52,"[400, 225]","[63, 37, 77, 56]",with_mask,1
2238,maksssksksss52,"[400, 225]","[41, 23, 58, 40]",with_mask,1
2239,maksssksksss52,"[400, 225]","[1, 34, 24, 61]",with_mask,1
2240,maksssksksss52,"[400, 225]","[23, 37, 37, 54]",mask_weared_incorrect,0
2241,maksssksksss52,"[400, 225]","[73, 5, 84, 16]",with_mask,1
2242,maksssksksss52,"[400, 225]","[94, 22, 103, 33]",with_mask,1
2243,maksssksksss52,"[400, 225]","[97, 34, 115, 53]",with_mask,1
2244,maksssksksss52,"[400, 225]","[157, 61, 173, 84]",with_mask,1
2245,maksssksksss52,"[400, 225]","[145, 42, 160, 56]",with_mask,1
2246,maksssksksss52,"[400, 225]","[127, 31, 142, 44]",with_mask,1
2247,maksssksksss52,"[400, 225]","[143, 29, 160, 42]",with_mask,1
2248,maksssksksss52,"[400, 225]","[129, 7, 139, 19]",with_mask,1
2249,maksssksksss52,"[400, 225]","[115, 10, 120, 19]",with_mask,1
2250,maksssksksss52,"[400, 225]","[154, 13, 163, 24]",with_mask,1
2251,maksssksksss52,"[400, 225]","[159, 21, 171, 32]",with_mask,1
2252,maksssksksss52,"[400, 225]","[185, 20, 200, 37]",without_mask,2
2253,maksssksksss52,"[400, 225]","[197, 37, 214, 58]",with_mask,1
2254,maksssksksss52,"[400, 225]","[194, 54, 211, 73]",with_mask,1
2255,maksssksksss52,"[400, 225]","[205, 6, 210, 18]",with_mask,1
2256,maksssksksss52,"[400, 225]","[228, 9, 236, 19]",with_mask,1
2257,maksssksksss52,"[400, 225]","[250, 4, 261, 16]",with_mask,1
2258,maksssksksss52,"[400, 225]","[254, 30, 272, 47]",mask_weared_incorrect,0
2259,maksssksksss52,"[400, 225]","[246, 51, 256, 72]",without_mask,2
2260,maksssksksss52,"[400, 225]","[260, 74, 285, 97]",with_mask,1
2261,maksssksksss52,"[400, 225]","[270, 33, 281, 49]",with_mask,1
2262,maksssksksss52,"[400, 225]","[276, 9, 284, 19]",without_mask,2
2263,maksssksksss52,"[400, 225]","[268, 110, 279, 127]",with_mask,1
2264,maksssksksss52,"[400, 225]","[284, 111, 316, 150]",with_mask,1
2265,maksssksksss52,"[400, 225]","[303, 147, 352, 203]",with_mask,1
2266,maksssksksss52,"[400, 225]","[328, 51, 352, 77]",with_mask,1
2267,maksssksksss52,"[400, 225]","[378, 61, 388, 84]",without_mask,2
2268,maksssksksss52,"[400, 225]","[352, 48, 366, 71]",with_mask,1
2269,maksssksksss52,"[400, 225]","[286, 73, 307, 90]",with_mask,1
2270,maksssksksss52,"[400, 225]","[310, 39, 329, 58]",with_mask,1
2271,maksssksksss52,"[400, 225]","[304, 16, 322, 36]",with_mask,1
2272,maksssksksss52,"[400, 225]","[326, 11, 338, 30]",mask_weared_incorrect,0
2273,maksssksksss52,"[400, 225]","[362, 23, 370, 36]",with_mask,1
2274,maksssksksss520,"[301, 400]","[42, 173, 154, 304]",with_mask,1
2275,maksssksksss521,"[400, 225]","[178, 35, 265, 133]",without_mask,2
2276,maksssksksss522,"[267, 400]","[1, 174, 17, 211]",without_mask,2
2277,maksssksksss522,"[267, 400]","[112, 134, 150, 182]",without_mask,2
2278,maksssksksss522,"[267, 400]","[124, 193, 148, 218]",without_mask,2
2279,maksssksksss523,"[400, 267]","[81, 92, 167, 190]",without_mask,2
2280,maksssksksss523,"[400, 267]","[192, 96, 268, 171]",with_mask,1
2281,maksssksksss524,"[400, 292]","[244, 165, 292, 220]",with_mask,1
2282,maksssksksss524,"[400, 292]","[295, 135, 348, 192]",with_mask,1
2283,maksssksksss524,"[400, 292]","[365, 118, 389, 148]",with_mask,1
2284,maksssksksss524,"[400, 292]","[318, 63, 345, 88]",with_mask,1
2285,maksssksksss524,"[400, 292]","[366, 55, 379, 75]",with_mask,1
2286,maksssksksss524,"[400, 292]","[259, 90, 291, 123]",with_mask,1
2287,maksssksksss524,"[400, 292]","[244, 47, 262, 69]",with_mask,1
2288,maksssksksss524,"[400, 292]","[211, 116, 240, 148]",with_mask,1
2289,maksssksksss524,"[400, 292]","[133, 116, 162, 151]",with_mask,1
2290,maksssksksss524,"[400, 292]","[192, 95, 216, 118]",with_mask,1
2291,maksssksksss524,"[400, 292]","[89, 112, 113, 134]",with_mask,1
2292,maksssksksss524,"[400, 292]","[33, 137, 62, 171]",with_mask,1
2293,maksssksksss524,"[400, 292]","[10, 100, 32, 123]",with_mask,1
2294,maksssksksss524,"[400, 292]","[85, 55, 108, 76]",with_mask,1
2295,maksssksksss524,"[400, 292]","[133, 39, 154, 61]",with_mask,1
2296,maksssksksss524,"[400, 292]","[186, 56, 198, 72]",with_mask,1
2297,maksssksksss524,"[400, 292]","[207, 66, 220, 84]",with_mask,1
2298,maksssksksss524,"[400, 292]","[46, 40, 69, 62]",with_mask,1
2299,maksssksksss525,"[600, 399]","[319, 128, 486, 307]",mask_weared_incorrect,0
2300,maksssksksss526,"[400, 263]","[66, 30, 100, 66]",without_mask,2
2301,maksssksksss526,"[400, 263]","[165, 85, 200, 120]",with_mask,1
2302,maksssksksss526,"[400, 263]","[251, 88, 285, 123]",with_mask,1
2303,maksssksksss526,"[400, 263]","[309, 107, 350, 146]",without_mask,2
2304,maksssksksss527,"[400, 225]","[97, 21, 113, 40]",without_mask,2
2305,maksssksksss527,"[400, 225]","[26, 57, 46, 81]",without_mask,2
2306,maksssksksss527,"[400, 225]","[141, 111, 165, 137]",without_mask,2
2307,maksssksksss527,"[400, 225]","[190, 76, 219, 106]",with_mask,1
2308,maksssksksss527,"[400, 225]","[248, 54, 269, 72]",without_mask,2
2309,maksssksksss527,"[400, 225]","[244, 82, 270, 108]",without_mask,2
2310,maksssksksss528,"[301, 400]","[43, 169, 149, 308]",without_mask,2
2311,maksssksksss529,"[400, 226]","[12, 58, 45, 86]",with_mask,1
2312,maksssksksss529,"[400, 226]","[135, 53, 164, 83]",with_mask,1
2313,maksssksksss529,"[400, 226]","[170, 89, 182, 103]",without_mask,2
2314,maksssksksss529,"[400, 226]","[199, 85, 208, 94]",with_mask,1
2315,maksssksksss529,"[400, 226]","[215, 80, 224, 94]",with_mask,1
2316,maksssksksss529,"[400, 226]","[239, 53, 278, 91]",with_mask,1
2317,maksssksksss529,"[400, 226]","[336, 32, 386, 78]",with_mask,1
2318,maksssksksss529,"[400, 226]","[223, 97, 232, 107]",with_mask,1
2319,maksssksksss53,"[400, 226]","[82, 63, 103, 87]",with_mask,1
2320,maksssksksss53,"[400, 226]","[194, 30, 216, 56]",with_mask,1
2321,maksssksksss53,"[400, 226]","[200, 91, 234, 128]",with_mask,1
2322,maksssksksss530,"[301, 400]","[76, 236, 149, 349]",without_mask,2
2323,maksssksksss531,"[301, 400]","[92, 201, 172, 322]",with_mask,1
2324,maksssksksss532,"[301, 400]","[71, 197, 169, 322]",with_mask,1
2325,maksssksksss533,"[301, 400]","[101, 203, 205, 347]",with_mask,1
2326,maksssksksss534,"[400, 267]","[21, 152, 34, 168]",with_mask,1
2327,maksssksksss534,"[400, 267]","[59, 140, 66, 150]",with_mask,1
2328,maksssksksss534,"[400, 267]","[71, 161, 85, 174]",with_mask,1
2329,maksssksksss534,"[400, 267]","[112, 124, 132, 148]",with_mask,1
2330,maksssksksss534,"[400, 267]","[165, 149, 180, 171]",with_mask,1
2331,maksssksksss534,"[400, 267]","[228, 142, 241, 157]",with_mask,1
2332,maksssksksss534,"[400, 267]","[244, 140, 251, 148]",with_mask,1
2333,maksssksksss534,"[400, 267]","[260, 141, 266, 148]",without_mask,2
2334,maksssksksss534,"[400, 267]","[289, 153, 303, 166]",with_mask,1
2335,maksssksksss534,"[400, 267]","[346, 132, 364, 153]",mask_weared_incorrect,0
2336,maksssksksss534,"[400, 267]","[307, 139, 313, 145]",with_mask,1
2337,maksssksksss535,"[400, 261]","[43, 38, 59, 55]",with_mask,1
2338,maksssksksss535,"[400, 261]","[93, 32, 118, 63]",with_mask,1
2339,maksssksksss535,"[400, 261]","[233, 48, 242, 56]",without_mask,2
2340,maksssksksss535,"[400, 261]","[273, 51, 283, 61]",without_mask,2
2341,maksssksksss535,"[400, 261]","[318, 35, 330, 51]",with_mask,1
2342,maksssksksss535,"[400, 261]","[353, 40, 368, 58]",with_mask,1
2343,maksssksksss536,"[301, 400]","[107, 158, 197, 287]",with_mask,1
2344,maksssksksss537,"[301, 400]","[95, 177, 195, 295]",without_mask,2
2345,maksssksksss538,"[400, 225]","[27, 81, 33, 86]",without_mask,2
2346,maksssksksss538,"[400, 225]","[122, 80, 142, 104]",with_mask,1
2347,maksssksksss538,"[400, 225]","[249, 57, 275, 86]",with_mask,1
2348,maksssksksss539,"[400, 267]","[25, 13, 35, 25]",with_mask,1
2349,maksssksksss539,"[400, 267]","[55, 10, 65, 20]",with_mask,1
2350,maksssksksss539,"[400, 267]","[120, 16, 130, 31]",with_mask,1
2351,maksssksksss539,"[400, 267]","[167, 3, 178, 15]",with_mask,1
2352,maksssksksss539,"[400, 267]","[21, 48, 34, 62]",with_mask,1
2353,maksssksksss539,"[400, 267]","[53, 40, 66, 52]",with_mask,1
2354,maksssksksss539,"[400, 267]","[107, 37, 119, 51]",with_mask,1
2355,maksssksksss539,"[400, 267]","[116, 56, 128, 68]",with_mask,1
2356,maksssksksss539,"[400, 267]","[91, 77, 104, 89]",with_mask,1
2357,maksssksksss539,"[400, 267]","[25, 72, 40, 86]",with_mask,1
2358,maksssksksss539,"[400, 267]","[8, 90, 22, 105]",with_mask,1
2359,maksssksksss539,"[400, 267]","[36, 105, 50, 117]",with_mask,1
2360,maksssksksss539,"[400, 267]","[36, 122, 48, 138]",with_mask,1
2361,maksssksksss539,"[400, 267]","[60, 131, 73, 146]",with_mask,1
2362,maksssksksss539,"[400, 267]","[61, 152, 79, 169]",with_mask,1
2363,maksssksksss539,"[400, 267]","[42, 206, 60, 222]",with_mask,1
2364,maksssksksss539,"[400, 267]","[52, 238, 70, 257]",with_mask,1
2365,maksssksksss539,"[400, 267]","[93, 226, 111, 241]",with_mask,1
2366,maksssksksss539,"[400, 267]","[124, 128, 140, 142]",with_mask,1
2367,maksssksksss539,"[400, 267]","[134, 90, 146, 103]",with_mask,1
2368,maksssksksss539,"[400, 267]","[143, 210, 161, 229]",with_mask,1
2369,maksssksksss539,"[400, 267]","[170, 142, 185, 160]",with_mask,1
2370,maksssksksss539,"[400, 267]","[196, 23, 207, 32]",with_mask,1
2371,maksssksksss539,"[400, 267]","[205, 37, 217, 49]",with_mask,1
2372,maksssksksss539,"[400, 267]","[231, 25, 242, 37]",with_mask,1
2373,maksssksksss539,"[400, 267]","[220, 49, 232, 61]",with_mask,1
2374,maksssksksss539,"[400, 267]","[258, 46, 271, 58]",with_mask,1
2375,maksssksksss539,"[400, 267]","[247, 60, 261, 76]",with_mask,1
2376,maksssksksss539,"[400, 267]","[233, 101, 247, 116]",with_mask,1
2377,maksssksksss539,"[400, 267]","[214, 124, 228, 141]",with_mask,1
2378,maksssksksss539,"[400, 267]","[279, 203, 296, 222]",with_mask,1
2379,maksssksksss539,"[400, 267]","[302, 93, 316, 110]",with_mask,1
2380,maksssksksss539,"[400, 267]","[313, 139, 328, 155]",with_mask,1
2381,maksssksksss539,"[400, 267]","[310, 8, 322, 18]",with_mask,1
2382,maksssksksss539,"[400, 267]","[322, 2, 331, 14]",with_mask,1
2383,maksssksksss539,"[400, 267]","[366, 11, 376, 24]",without_mask,2
2384,maksssksksss539,"[400, 267]","[330, 27, 343, 37]",with_mask,1
2385,maksssksksss539,"[400, 267]","[376, 89, 391, 100]",with_mask,1
2386,maksssksksss539,"[400, 267]","[353, 125, 367, 140]",with_mask,1
2387,maksssksksss539,"[400, 267]","[363, 176, 376, 192]",with_mask,1
2388,maksssksksss539,"[400, 267]","[372, 191, 392, 205]",with_mask,1
2389,maksssksksss54,"[400, 267]","[119, 40, 157, 80]",with_mask,1
2390,maksssksksss54,"[400, 267]","[197, 68, 227, 110]",with_mask,1
2391,maksssksksss54,"[400, 267]","[316, 81, 338, 113]",with_mask,1
2392,maksssksksss54,"[400, 267]","[161, 78, 178, 98]",without_mask,2
